cid,text,time,author,channel,votes,photo,heart
Ugzvr3RIEjTOnbS2qgt4AaABAg.9VRaAULv64g9VnL7hmzhDD,And Amber almost landing a headshot.,5 dagen geleden,Eunho Garcia,UCGBAY21ch2M87jUpHkn7kRw,1,https://yt3.ggpht.com/ytc/AKedOLTeiUWrAvFb-fVGc7BYz7aiNB-zDkXT1qM6QrOm_XwYuOxwPul-AgW0_ZgZCTtO=s176-c-k-c0x00ffffff-no-rj,0.0
UgyURUrl680G5KjLGo54AaABAg,Hey Can someone help me with a bug in the event,2 weken geleden,Dot,UCZazKl9f-Hw_VN31l2CaFdw,0,https://yt3.ggpht.com/jIDy9p_bu5i40Bwy6ZXJ1Ggcms1PnOA4iC_XsS-MIII3ClYiVpxrm35Pu-Z_ImCLB143QKZZ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyPqtjAhqesXyBWdGZ4AaABAg,Help game is now not start her error pls help,2 weken geleden,elif çeçen,UCxO71sERoC4zZWuu7HMucvw,0,https://yt3.ggpht.com/ytc/AKedOLSxWNPPkEusdc_ZMF2vcUdozDBWKnoqYH0OPNccL1WH8nn2lVx1Yn1tSXRLzl0v=s176-c-k-c0x00ffffff-no-rj,0.0
UgxSxpngCYTmWPHrj3h4AaABAg,"SPOILER ALERT











I love how they cut the trailer directly before the real albedo stab the impostor albedo. And they didn't even show albedo's neck in that entire fight scene :3",2 weken geleden,Rianitidine Sobandi,UCeeSTKOM31wPFS-2aEY1IRQ,10,https://yt3.ggpht.com/ytc/AKedOLQEbsk13wy5SzA7iyMFvJr0VmH6cahwCf-PyMmG=s176-c-k-c0x00ffffff-no-rj,0.0
UgxTXiwA1jurcRGpiQl4AaABAg,"For everyone who were saying Albedo was going to backstab someone:

Yes, it was himself",2 weken geleden,Jude,UC2b15tdHEsfwVpdB9xYP-rA,158,https://yt3.ggpht.com/ytc/AKedOLSW1FwxE6JPv3ZIB7875HBTLPFrdicrrLWOAREIyQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwwUhcheYiLaQcS1u14AaABAg,"Михоё явно постарались. Столько трешовых ивентов было за ласт 2-3 месяца. А этот прям шик. Албебра, что в прошлый раз был с чёткой обновой, что сейчас. Кто-то явно любит альбебру и продвигает его",2 weken geleden,Григорий Григорьев,UCcnzqhdRn1CCF8ovOxquWvw,0,https://yt3.ggpht.com/ytc/AKedOLSKuL6P0mv54hMoMuhhq271Jn1enKOd-CYUJ7Giow=s176-c-k-c0x00ffffff-no-rj,0.0
UgzDAmbqv8_Ko88Q8gF4AaABAg,"Ah I'm stuck in sleeping well part were amber,eula,albedo, Bennett talks about it and then after that the black screen bug appears and stays for 1-2 mins and then it's reconnecting again same looping with sleeping well part FIX THE BUG PLS",2 weken geleden,kunikuzushiカントリー駆逐艦,UCMRzbkOeh7NPgH4Em5gNs_A,0,https://yt3.ggpht.com/w4Xcif30SSIiWYsUS-QE4Qz5XBnPnDyafeLTF9sgRCgbE34Tl-3dVx5QVZNxtEatyW1JFsBqkQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzo4QWYQNpfO-12CnV4AaABAg,"probs to mihoyo, the fighting cutscene in game was really dope even the music",2 weken geleden,MiaMoonLightYT,UCm6rmKFy77pnc4fuwo5Gyyg,4,https://yt3.ggpht.com/oO8TUbHoLQgCP30dKUtnYF9gqMw_EaN_-Xec_Xy0-K1dB7l9Ud9DNlafTTJpC-E_VuBcRHl60g=s176-c-k-c0x00ffffff-no-rj,0.0
UgzJPkBB8u6n2wwBVGl4AaABAg,"Much dangerous gameplay??? Not surprised , since most of player reply QA ""Most Easier"" now we all suffer",2 weken geleden,Unknown UwU,UCmBra-Qb1rklIrv_2UTzRig,0,https://yt3.ggpht.com/ytc/AKedOLTFwB9GKvLv1d_CIfeGn-4JaFQ539i5LwyWdff2=s176-c-k-c0x00ffffff-no-rj,0.0
UgyfemAPj77KGu29eE54AaABAg,I wish we could convert mora to primogems,2 weken geleden,deathstroke,UCGdCFXvCUzNU-lFf0gqif1Q,0,https://yt3.ggpht.com/ytc/AKedOLRusi8KRvP-Ljh3_miuSYSzDTT1VPI7odgpZp1hGbBXqa4dpqs0tQaDTRetg3TV=s176-c-k-c0x00ffffff-no-rj,0.0
UgwGo0vEJbj1lEADq_d4AaABAg,"sorry but itto's arms are so smoll XD like i thought they would be large and buff, KGDHDSAKSAJDKSADJKFSAJKFADSJFSKAD",2 weken geleden,Alex :4444,UCAwzKUfa4JsVLVDCj2JrEpQ,2,https://yt3.ggpht.com/ytc/AKedOLSqcedhSQdijv3Vho89OTXDSBG9yxg7lSfQwYi1Zw=s176-c-k-c0x00ffffff-no-rj,0.0
UgysmG-Wb1QfAvySXzB4AaABAg,Albedo’s hair needs to be the same as his art work because that makes him more confident and powerful and now he looks like a twig,2 weken geleden,Jochem Bosman,UCF53jew_qxXrDZYj5A3HQ-w,2,https://yt3.ggpht.com/ytc/AKedOLQ5ZMMij8uAM6w_j6MawqIXJ_fizbFDusBreMBu=s176-c-k-c0x00ffffff-no-rj,0.0
UgyiI-kq_Vv62JpgkiF4AaABAg,Fun fact: The Albedo with cryo is the imposter,2 weken geleden (bewerkt),Meowzi,UCVAJ4S0TLqrdp9ttuh33EaA,4,https://yt3.ggpht.com/gdxPfl1jxK6EVOs7L320v2igRgcfSjsqNZuTJbqTOn2o-oIA1uhSAFqLtJt9njizVBdZHvY7=s176-c-k-c0x00ffffff-no-rj,0.0
UgwcNxwAs6Lab4XFI4B4AaABAg,Let me guess albedo is from khanreiah or sum idk lol 💀,2 weken geleden,Xxamanda_ alishaxX,UCEu768fRlm5XyvhCmfh1Pxw,1,https://yt3.ggpht.com/ytc/AKedOLQ-49nxOqwmi_rlkKj4Nv8C-qHovuw-RkThSYKQGQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw6dKWd7YE6eBxFwqV4AaABAg,it was a mutated whopperflower,2 weken geleden,نجمه,UC4UvGd1zoPG3S8tHCs18P-w,0,https://yt3.ggpht.com/IPuFBo6RPbipQtCuF5525eaLEU-4ufllnhX1Z1Qvee5w6IcXjEfS9kzYByxePIScp1IL6ZxWfQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugw-XhqL4fem208CEoB4AaABAg,Why don't you think of adding the Arabic language?,2 weken geleden,منتظر STG,UCEuV6FrG6Jwjsv-ArI5yYLw,0,https://yt3.ggpht.com/9VQ8IRZDSIjIix7q8VGnkw9fycojFqmUtbXUrN-6VY3jCVr-hQjxr0HuhUA3efw_HJqE8hkAVEc=s176-c-k-c0x00ffffff-no-rj,0.0
UgwID9u449Z39n2vkL14AaABAg,"""Dragonspine has become a more dangerous place than it used to be""

Me still not being able to keep sheer cold gauge full 🗿",2 weken geleden,Kayro,UCqSiuHI-hP_iuwgACsVxkHQ,1,https://yt3.ggpht.com/M8K8VKSSl8GoAxV_97jYh7Yw28FqZkq0PiAqsbgaVsd3z4oLbO1k1GwOthRLuGH37XTA2omtpQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyXkwxnb74kmBW8-L54AaABAg,Look at the neck.,2 weken geleden,Toxic,UCWRss_FsEIjlq2uN2qVrfuw,0,https://yt3.ggpht.com/ytc/AKedOLRQVWu8wLts0tbtLHJVIhAxl5geUMUO5IoZOKWHig=s176-c-k-c0x00ffffff-no-rj,0.0
UgwBtWbGGokm3AhUs894AaABAg,"I'm a new player the most I know rn is we can do alchemy and buy food make food use normal and elemental attacks, I don understand what's going on here... Can someone explain?😂",2 weken geleden,WeebMonke,UCVfzDN0Osiz1fhkkdpPXcWw,0,https://yt3.ggpht.com/vk0gt2l48i-Ynrr9h6FljcoEk8xoxUeruyTmTKFp56PxlQaiktPvcI_p2UaKdJf-mk0vqrUQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgzLckExhL7CpTUfz4d4AaABAg,1:35 noodle arms :(( pls buff itto’s arms,2 weken geleden,Faith,UCj0gb_bjr4PLK6wnsShEhgQ,1,https://yt3.ggpht.com/ytc/AKedOLQaenkQlbGBgv9AY9VFr_AeJ6HbefTvwcoHaLjWxA=s176-c-k-c0x00ffffff-no-rj,0.0
UgxtOMZwbq5JEsB-PBh4AaABAg,RYUJIIIIIIIIIIIIIII !!!!!!!!!!!!!!,2 weken geleden,Tendou Satōri,UCbRYp9E_XMRI9H27vp7mcTQ,0,https://yt3.ggpht.com/ytc/AKedOLQ16y1Cf8AFa-gFROBqnq3_Kwq8iU_5pgU5kxPGlA=s176-c-k-c0x00ffffff-no-rj,0.0
UgxTXiwA1jurcRGpiQl4AaABAg.9VPZlFPdM8N9VSfRcOG-hi,Give spoiler warning please!,2 weken geleden,Maryam Aamer,UCdEb3UOnhmRN8di7t_67Nlw,4,https://yt3.ggpht.com/ytc/AKedOLSKPh_QpR2uIeU9xXZaz68aCbT8lFsYbfreDw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxTXiwA1jurcRGpiQl4AaABAg.9VPZlFPdM8N9Vm7CgSuC2m,Yes he did........ literally,6 dagen geleden,GABRIEL ISAAC MANALO,UCa2jachTom6ZRS5gCU_q-nw,1,https://yt3.ggpht.com/ytc/AKedOLRzgLQ21xOCgh6K4AunVN9Lt4AYpCiCKhAiB5LZ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxTXiwA1jurcRGpiQl4AaABAg.9VPZlFPdM8N9VpZ-gz--Kv, @Maryam Aamer  It was meant to be sarcasm to anyone who didn't know since backstab means being a traitor but in the event it means something else,5 dagen geleden,Moana Lisa,UCJm8jqySmnrOKGlYdf6RGuQ,5,https://yt3.ggpht.com/fwGVrHuuSxbCXKeVCeS0bvh-p53HaRN2hw7vg7nD2wELaclNRH-WuFDP2qPTBLs9Po5EA3vt=s176-c-k-c0x00ffffff-no-rj,0.0
UgwcNxwAs6Lab4XFI4B4AaABAg.9VO2F-LngC69VPVI0InrkA,Nvm i saw the whole quest or sum im dumb asf💀,2 weken geleden (bewerkt),Xxamanda_ alishaxX,UCEu768fRlm5XyvhCmfh1Pxw,0,https://yt3.ggpht.com/ytc/AKedOLQ-49nxOqwmi_rlkKj4Nv8C-qHovuw-RkThSYKQGQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxNWKvQPSrTJOnstjR4AaABAg,2:39 (dont mind me Im just time stamping this),2 weken geleden (bewerkt),꧁𝙴𝚕𝚕𝚊꧂,UCKPIZ111fBCqFNfKhb4x95A,0,https://yt3.ggpht.com/_Cc0jdDL83VKPkZljvemjVxobV4JWfbPSrBwHU1m3a-LzYi1mZV2NmHkXB2O6EIYdwJE_hPq1w=s176-c-k-c0x00ffffff-no-rj,0.0
UgxeyDz2rSdvvgtiuCN4AaABAg,Hey mihoyo can u put feature like mic on off for co op cuz communication using mic are more effective then chat.,2 weken geleden,Roland Atong,UCSAkkVjrVUuwru2v7kwZNvw,0,https://yt3.ggpht.com/ytc/AKedOLQ2P8VnV0SW19iNicjbShZv6FlndESBmx3sHwcJxQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyEaPgmA51vUVQZCS14AaABAg,"Stay strong future Itto havers, out time will come real soon",2 weken geleden,Zrf Asdfghjkl,UCNV3Rzftq-_18ExWYOVCjbQ,0,https://yt3.ggpht.com/ytc/AKedOLRjyoZJ5HgJ76P3ly10XtMO0hCJzbd2BqgmeeOk=s176-c-k-c0x00ffffff-no-rj,0.0
UgzpTT53SrzYa2ceWU94AaABAg,"This trailer is Really good, Job well done mihoyo^^.",2 weken geleden,I lik3_c4ts,UCDyV3-fdSTVXqS2GvwcvQIQ,0,https://yt3.ggpht.com/57gjJVdIfLm1fceG61FAkOPDgnXkKTBbGeqVmuTxG3UBBxCB8EhQCd2uTH3MVEYnfsXgod5i=s176-c-k-c0x00ffffff-no-rj,0.0
UgxCekw5pnmpf1zQQrx4AaABAg,"Also what they should be able to add in the game. It's a coat for all the characters. 
Because in the mountains of spinach, it is very cold. 
And the characters immediately enter them, cold at every step we take in the mountains of snow. 
There in spinach. 

We spent an hour walking in the snows, and spent another hour. 
And the cold is accumulating, in the characters. 

And when we realize, the blue bar is getting more and more full 
And we already have the cold getting closer and closer. And each time they accumulate it, the characters. 




That's why Mihoyo must be able to add a coat for the characters in the game.",2 weken geleden,YLE MENDOZA VERA,UCE3T0wF04iuP2e-oDtC2v0Q,0,https://yt3.ggpht.com/X88a6KLpuVR5EuxTpJs7HBIjaGxG_s3u9dXPKntBiDHCkxodLwv2HEA1UGVAKHyj4Y5i_K7mpQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyQzaavSOsR09ToMFF4AaABAg,"It would be very good, that some characters of the game, came more up in level, 
So that players do not have to spend so many objects to level up the characters. 




It would be very good, that in the game they could, add exchange, of characters with other players. 
So, for example, the players can help us, level up our characters, who have made the exchanges.",2 weken geleden,YLE MENDOZA VERA,UCE3T0wF04iuP2e-oDtC2v0Q,0,https://yt3.ggpht.com/X88a6KLpuVR5EuxTpJs7HBIjaGxG_s3u9dXPKntBiDHCkxodLwv2HEA1UGVAKHyj4Y5i_K7mpQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwLuyBAhIj1L-_r43F4AaABAg,OMGGGG,2 weken geleden,rafa,UCVHpllzyGjtovsI0uQyrtJQ,0,https://yt3.ggpht.com/ytc/AKedOLTW5I52YC_7WF2Xi6wSMrPGTvyaax35XaEb4gt-WA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyhopW-QLJbz2oDlTt4AaABAg,Cada vez más canon,2 weken geleden,jꪖꪀ,UC3WFjG39DTTHJ86rxgaWKkA,1,https://yt3.ggpht.com/ytc/AKedOLRt0SnxA8azV3iS6pc2IvwJ9Y9O_4-hAtFd5DFpBqQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyBHluCPDSf6fa5c-t4AaABAg,"If u look from the time albedo attacked the knights, they didn't made an animation where we can see albedo's neck mark",2 weken geleden,Thriller Thrinklet,UCYYHRYRLvuqJWZoDBdIZBlw,1,https://yt3.ggpht.com/ytc/AKedOLRdcy70eyooErZB11xKY3xlsT36XlL41gKIYpF9zA=s176-c-k-c0x00ffffff-no-rj,0.0
UgxEtt23R8ri0Uu3Yyt4AaABAg,ALBEDOOOOO,2 weken geleden,a,UCIcBVNnpZr7jE21OTtLPopw,0,https://yt3.ggpht.com/MJ9CTol_gHINvSDdP4MkWEkeObrafJY8WduGsbRJLKifKXLDFpTjvruqG2LAM46IA6Q7bJYncQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgzjLD1qIKDWLY2jBRV4AaABAg,"The first character boss is Tartaglia, the second character boss is Raiden Shogun, and now the third character boss is Albedo?",2 weken geleden,nintenchris5963,UCouZLzi2g6l4_RgTvAIxSAA,0,https://yt3.ggpht.com/ytc/AKedOLTpCVCWH-oAWSNHjDnUKMSuV_qsLw2sXEVLXuAmQw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwUK-PO_bOQ9Jh3TKp4AaABAg,the soundtrack,2 weken geleden,Dee✨,UCy31FEDvbxX1FnlpoEGUx1Q,0,https://yt3.ggpht.com/Bcme4FT7M7RmT80OW-AUUmF4IMEbqeJJekffmIzYbkXrCfGXI-hzALtDnUeu1x8NVLvbcn7s8A=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz5MFOkkNdte7y5_gd4AaABAg,petition for mihoyo to buff albedos hair in his character model,2 weken geleden,your local crackhead,UCA-NmzfJRjYKA_3RSYEwCTA,0,https://yt3.ggpht.com/ytc/AKedOLTYH-4Qtco837bp3POwJ7gazaek-Q7lNd-5wToGzSI=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxo9SnWnJaTRiHz7BR4AaABAg,124,2 weken geleden,Thanh Huy Lại Đoàn,UCTMYXUeldVMuiYa1ltEFwvQ,0,https://yt3.ggpht.com/ytc/AKedOLQpylXXU3H4_6RrujEnCNzFolQJ_vu-QA0mvVShtg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx0E2vVrOWSRi_FpGd4AaABAg,How can they speak english too fast :')),2 weken geleden,Jeff,UCUVmKfDFT8UUORU7UlwS8oQ,0,https://yt3.ggpht.com/SHpeSgwOEk1HgkPGWS-XofwUBpRKbDTjrZrM8o2GUk3K4B4VPiI7sUla-BOKslaydPRAV0aJ=s176-c-k-c0x00ffffff-no-rj,0.0
UgwPv-Pg8e-QZUVfZeV4AaABAg,The snow comes white on the mountain tonight not a footprint to be seen a kingdom of isolation and it looks like I’m the queen the wind is howling like the swirling storm inside couldn’t keep them in heaven knows I’ve tried don’t let them in don’t let them see be the good girl you always have to be conceal don’t feel don’t let them know well now they know let it go let it go I’ve roared like the wind inside let it go let it go don’t let them see you cry here I stand in the night of dead let the storm rage on,2 weken geleden,•Kei•,UCzk0ftaJo3AfXG4yYI-IR7A,0,https://yt3.ggpht.com/Xtihy1oo6pOyAVMMbsy6Qh_MkYU5AccEyPGBQrUg3bU_URilUUiM7P6QfxR5pgNS9UoARfP4Fg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx4cPc9hE716IpLOnF4AaABAg,Did benny just do a Naruto run 😅,2 weken geleden,Abhilekh Pandey,UCos9SP5bVXZQgToWMCJN50g,0,https://yt3.ggpht.com/ytc/AKedOLRAi74e8R6p9bP5hI1n4i_VSGViQyFFb0g8Gw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwF_FwpnF31qXpKviJ4AaABAg,Русские есть игроки тут аааа,2 weken geleden,-_ФаНтОмИк_- tehnolaiz,UCn5JrF70LfmDVh1PVNjeZGQ,0,https://yt3.ggpht.com/ytc/AKedOLSJU1tzEqeMqQMUe7r8aGC313ebfeZWog7z7ZPK=s176-c-k-c0x00ffffff-no-rj,0.0
UgwhhNDrHpbWTKmI3g54AaABAg,Bennett is the real pyro archon.,2 weken geleden,Venti's simp,UClF9oBj9I7UBU-FEnHXHuAQ,0,https://yt3.ggpht.com/RZOQ6dv0Kvv05UAjznx2rkWnuuu5NOdqf1ISCFFjPQ2rL7T_Uy_YF_llikhTIxHq0oHTpFCQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxnjXbwSroDTt_sS8F4AaABAg,Я не гей,2 weken geleden,Reksel Live,UC0N3zV8CtI7oKaR-QJJ4_OQ,0,https://yt3.ggpht.com/h6Mkl7emyl_WzhwPT5OKNEwijlrVjDHJeqScjwpNNtq9I8JjaisUvnMOYUkJmz84zWEK42MtyuA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwrnbdqe3pMUKZ0zxt4AaABAg,2:42 welcome to hell,2 weken geleden,Kuno Chiyo,UCE4zf39E59IugP-lgGIpaog,1,https://yt3.ggpht.com/ytc/AKedOLQ6z81z5i0jOFq1Cfrm_VsQ-bSJpzm7onOvRIchJQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz7wiCXuJDQTfBxRDp4AaABAg,Oh no a furry,2 weken geleden,Valentino Missi,UCbW0d5CKDmI_A1Uxk5a9VDg,0,https://yt3.ggpht.com/ytc/AKedOLQKVQTztAYLPSDoJVkvBd0E-QyM4AtpOq6PqOgdlg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyi892zv2N1ivK9vil4AaABAg,Здесь есть хоть один русский?,2 weken geleden,axolotl_e,UCZA-ej75myjm_FolJulNTnA,1,https://yt3.ggpht.com/FT6ka9cQDroXbhuAKL_bycBLkiO6lNkk_KXdXuJitIH_ZepmwKXxNHjYu9V2M-SkgGUg2o24Rw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwBlKh5z0oYuHMoaFN4AaABAg,Can you bring back raiden shotgun,2 weken geleden,Michael Aiden De belen,UC5xZyRyGERToCvc73Bb1w8A,0,https://yt3.ggpht.com/ytc/AKedOLRuuNBiPL3W5K4aZ_zlR2jVfHIshr19sroCag=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy8Dtou66QgizXrfqd4AaABAg,OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG,2 weken geleden,Kylian,UC8wwlPbZWOBZP8nzZrKomBQ,0,https://yt3.ggpht.com/ytc/AKedOLQDmexafZLY6rXkviiajuXUmLSHbDoBe4IqSAnzkQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgyXA8Cubf8cgQL9yGV4AaABAg,"Albedo : * turns Evil *
Me : * Realizes what Dain gonna to him when he gets out of line *",2 weken geleden,ً,UCdq2ntL1yg-s89GL9nq1Y_Q,2,https://yt3.ggpht.com/ytc/AKedOLSc3qdvnqdihun6chZgW57EGtG1A1xRlcqdNCDaIA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz0j98h_Lbvr89LhvJ4AaABAg,K pro,2 weken geleden,Catalinastechuk Stechuk,UCSZn1cCtrUNQODsv_vDKkoQ,0,https://yt3.ggpht.com/ytc/AKedOLSvQ_-hC6ut3TbO5mpJJCyBdPY1LrORx8XKiQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxR7fvYZ4OLFZD2EF54AaABAg,Genshin impact why won’t you let me enter the game I clicked dawnload full version but it won’t let me enter😭😭😭😭,2 weken geleden,xstupidperson,UCGyAP2zzbsq2U-OAjNhjJoQ,0,https://yt3.ggpht.com/FIRvHh6CR0GkHBMRcdRhYefV60x2m8CeU3QdxdkT2vV87O6eMuat1UWHGaqu79eEs8GdxNZ5mw=s176-c-k-c0x00ffffff-no-rj,0.0
UgyZFMl9pyYVMtKIFON4AaABAg,"Hahaha nice
https://youtu.be/1nky9408F-0
REPLYS:
Wow it’s nice Kaslana Kaslana!",2 weken geleden,Kaslana - SUBBING TO ANYONE WHO SUBBS TO ME!🏆,UC0FGbOv0rL8UhnfmJb7QIFg,0,https://yt3.ggpht.com/Wz-QmGgX_xf4X9SfxB_G3vxqg6JenDsEEytdvFkRVLl56osnMaOEvtKH8Hj3yi35uKy7i-qZtA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz4LhRRteA4URU9by14AaABAg,"We need to remember
👏demi-humans👏aren't👏furries👏",2 weken geleden,SplattyFatty,UCKRtl48VAWNXkIGRusiXEag,0,https://yt3.ggpht.com/MrgXq-KDjq9QvyAI3P_MtKnX2xjiUSOYFZR_5iLFny6lI16GuvmwVH1X8teAX3GFMMItjz7A8w=s176-c-k-c0x00ffffff-no-rj,0.0
UgzJM8Mh9WK72fvH5KV4AaABAg,good,2 weken geleden,NAYA GAMING,UC5HPfVIpAgnkZsjfJ3554EQ,0,https://yt3.ggpht.com/ogaK1voZjLD5y_82mYKR9jNiat9haezI0AjJRTqnHadFUVYLFWwu4YtGz_LyYM2hNMXX0ma5AMc=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxz2CkSknX92qkxTOx4AaABAg,"1:18 Itto: It's SHOWTIME!
         Me: Ryuji, is that you?!",2 weken geleden,tran ba thy,UCIb1mySKMhCsOuyUS4tK1Ag,1,https://yt3.ggpht.com/tIVbQL-vn4u4nr706WhBmlGcqkSE21Jxjmqpott9bXH9enTnb29ONV3SBL8K2u1gKOCXmyakZw=s176-c-k-c0x00ffffff-no-rj,0.0
UgweQoweiu2DRHjUqxd4AaABAg,Weeeee Gw Mau Main Di oppoooooooooooo zplisssdds zbrooooooo rilisssss di oppoooo,2 weken geleden,HamMc,UCuLMF72QZcF0dN2bb0Mmr5A,0,https://yt3.ggpht.com/uCoVpFX4pA0akUcm9Xyh0bRGE6ziAm_WCLIsn2temPu9FRBLXlAFy9NgNoh1iJiDY-DHZgDk=s176-c-k-c0x00ffffff-no-rj,0.0
UgxR4fgyUV2gEqxBBrZ4AaABAg,QUE PROOOO,2 weken geleden,melOdw,UC5trRrwWqoCLsqQ7bLsAliQ,0,https://yt3.ggpht.com/ytc/AKedOLR9oexr75iPGvJjw7qkJ4XLnn4TJhSEnZJs_wIB8A=s176-c-k-c0x00ffffff-no-rj,0.0
UgyrJxrHU5__0nkFoD14AaABAg,"Solo diré algo para los que hablan español, ese no es Albedo, es otro, en la misión cuando Albedo sale de la cueva no tiene la estrella amarilla en el cuello y el verdadero Albedo si lo tiene:)",2 weken geleden,Shikakei,UCA9hmlOc2kaMg56deF4HBsg,0,https://yt3.ggpht.com/jitOztjw89O4AXRPcFUZKRm6cGwQxTezhURqJo5p4vEym2E-vF1dQfVpMtH9eVSqoq55jIENgA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugzvz7B8xw-tEOt7Gnl4AaABAg,英語何もわかんない*( ᐛ )و,2 weken geleden,ぽっぴ,UCPnNDsFupfTm_1A9l8bDUnA,0,https://yt3.ggpht.com/qOVbxvZMLcw1TewIrwX6c01bZBioAeemTg5dGmqT1aArK6ZM_RGJoSCkFxyRivR_VEx7Mpc_Eg=s176-c-k-c0x00ffffff-no-rj,0.0
UgwQd6wZnmfo9hlWzCV4AaABAg,Is that eula team really work?,2 weken geleden,John Carlo T. Mendoza,UCmy5AzwpQ6nY0kd5ASKlSxg,0,https://yt3.ggpht.com/ytc/AKedOLRp0a933VgWiluWkuhOxX568cYRGwsZrb04-ITo=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwo2gPFPR4k-_EdSKZ4AaABAg,"saya kehilangan akun,
:(",2 weken geleden,ikkos pademangan,UCwhaqhCHjnHd06thFyFTIdA,0,https://yt3.ggpht.com/ytc/AKedOLRD8lZ5sb0z75OgPELdriaC2V3Sfk7J9s0Z8TMXaR4a2ryeju9bE7hAOihd06Wj=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz2wm5IFT21qUG4p994AaABAg,"LETS GO ITS BENNETT MY BOYYYYYYY HELL YEAH. Also, villain arc?",2 weken geleden,Actes_,UCx83I3pjHw7BecsGMzC4hXg,0,https://yt3.ggpht.com/ymFuAPV0AqInaUNxD_9aIVe0D7QcH4N66rJMazIAaHLHp3LC90eTHpNidFL1vbfzSg0_1OE_aA=s176-c-k-c0x00ffffff-no-rj,0.0
UgzzTPJZOJn-LML2Lt14AaABAg,Понос а не игра,2 weken geleden,ганка бороха,UCmPE8wHBIb0BmdWlL76tUpQ,0,https://yt3.ggpht.com/U-q0dTfq6-vrPeU5-7-UMlmvRNWw0zywevUJRzr9fGh6XKjB517uf4xIvAMRjwRAR4QR9Ng6zA=s176-c-k-c0x00ffffff-no-rj,0.0
UgyzJZ84rY3CsxVacdZ4AaABAg,MO MAEN GENSIN JIMM,2 weken geleden,kaillaa ez,UCIatjzNVeH9La9Md2D5Y4Zw,0,https://yt3.ggpht.com/lyWlAYCsTy4paEOJPsmtf6t4oGSUz3F22rwyL2NT5nsO0O_hj0I20m0vjyBPhiFBNZwli0Hsdw=s176-c-k-c0x00ffffff-no-rj,0.0
UgzsfAecMDNzWgWLH7R4AaABAg,Why is no one talking about this is a reference to The Mandela Catalogue,2 weken geleden,Mr.Psycho,UCsyAOLXRfkooRyPR6puLSWQ,0,https://yt3.ggpht.com/ytc/AKedOLTSWXLEMUKY9PsyHWUjek7IUp35ycHgADMGKXVYXBc=s176-c-k-c0x00ffffff-no-rj,0.0
UgwP8vBPyJpLfd4aSyt4AaABAg,Mihoyo can you pls add a trading system where you can trade your characters to others pls,2 weken geleden,•. Dai .•,UCPu2vSYpPa-ZvLbkhgdojFw,0,https://yt3.ggpht.com/BHzZYcy07lI5RmjThMg5BA5LhzAsgzB0Xnv2Bt9vzZiUjoCpjp6aga7htVQmMC4NknYuRzrdcg=s176-c-k-c0x00ffffff-no-rj,0.0
UgzU676bNmVuoKvhNBZ4AaABAg,How to get that free 20wishes HAHAHA it said play and get 20 wishes.. now I'm playing it hahaha,2 weken geleden,jayferson mutia,UCYD1CyoLmUa181aG_LL43rw,0,https://yt3.ggpht.com/ytc/AKedOLSylZN6z2Iy2czQojY4qi5cXdxLYKbS78WMEc-Q5A=s176-c-k-c0x00ffffff-no-rj,0.0
